Angle,Intensity
20.320450262,4
20.32462808,7
20.328805897,4
20.332983714,4
20.337161531,5
20.341339349,4
20.345517166,7
20.349694983,4
20.3538728,3
20.358050618,4
20.362228435,4
20.366406252,5
20.370584069,7
20.374761886,4
20.378939704,3
20.383117521,9
20.387295338,3
20.391473155,1
20.395650973,1
20.39982879,13
20.404006607,5
20.408184424,7
20.412362242,8
20.416540059,4
20.420717876,10
20.424895693,4
20.429073511,7
20.433251328,8
20.437429145,4
20.441606962,8
20.44578478,4
20.449962597,3
20.454140414,4
20.458318231,8
20.462496049,2
20.466673866,4
20.470851683,9
20.4750295,11
20.479207318,5
20.483385135,8
20.487562952,3
20.491740769,3
20.495918587,5
20.500096404,11
20.504274221,7
20.508452038,4
20.512629856,13
20.516807673,8
20.52098549,4
20.525163307,5
20.529341125,5
20.533518942,4
20.537696759,7
20.541874576,4
20.546052394,7
20.550230211,7
20.554408028,5
20.558585845,7
20.562763662,8
20.56694148,5
20.571119297,5
20.575297114,9
20.579474931,11
20.583652749,10
20.587830566,7
20.592008383,3
20.5961862,4
20.600364018,4
20.604541835,5
20.608719652,5
20.612897469,3
20.617075287,11
20.621253104,9
20.625430921,3
20.629608738,13
20.633786556,7
20.637964373,5
20.64214219,9
20.646320007,8
20.650497825,7
20.654675642,5
20.658853459,5
20.663031276,5
20.667209094,5
20.671386911,7
20.675564728,2
20.679742545,2
20.683920363,5
20.68809818,4
20.692275997,4
20.696453814,8
20.700631632,4
20.704809449,4
20.708987266,3
20.713165083,5
20.717342901,8
20.721520718,1
20.725698535,8
20.729876352,9
20.73405417,4
20.738231987,4
20.742409804,3
20.746587621,5
20.750765438,5
20.754943256,2
20.759121073,5
20.76329889,3
20.767476707,5
20.771654525,5
20.775832342,5
20.780010159,3
20.784187976,5
20.788365794,2
20.792543611,7
20.796721428,5
20.800899245,8
20.805077063,5
20.80925488,7
20.813432697,9
20.817610514,9
20.821788332,4
20.825966149,3
20.830143966,9
20.834321783,2
20.838499601,7
20.842677418,5
20.846855235,3
20.851033052,2
20.85521087,10
20.859388687,9
20.863566504,8
20.867744321,3
20.871922139,3
