Angle,Intensity,,,,,,,,,,,,,,,,,
39.864279332,4,,,,,,,,,,,,,,,,,
39.86845715,4,,,,,,,,,,,,,,,,,
39.872634967,2,,,,,,,,,,,,,,,,,
39.876812784,1,,,,,,,,,,,,,,,,,
39.880990601,3,,,,,,,,,,,,,,,,,
39.885168419,2,,,,,,,,,,,,,,,,,
39.889346236,2,,,,,,,,,,,,,,,,,
39.893524053,7,,,,,,,,,,,,,,,,,
39.89770187,4,,,,,,,,,,,,,,,,,
39.901879688,3,,,,,,,,,,,,,,,,,
39.906057505,4,,,,,,,,,,,,,,,,,
39.910235322,1,,,,,,,,,,,,,,,,,
39.914413139,4,,,,,,,,,,,,,,,,,
39.918590956,3,,,,,,,,,,,,,,,,,
39.922768774,1,,,,,,,,,,,,,,,,,
39.926946591,5,,,,,,,,,,,,,,,,,
39.931124408,9,,,,,,,,,,,,,,,,,
39.935302225,4,,,,,,,,,,,,,,,,,
39.939480043,1,,,,,,,,,,,,,,,,,
39.94365786,8,,,,,,,,,,,,,,,,,
39.947835677,1,,,,,,,,,,,,,,,,,
39.952013494,3,,,,,,,,,,,,,,,,,
39.956191312,1,,,,,,,,,,,,,,,,,
39.960369129,5,,,,,,,,,,,,,,,,,
39.964546946,2,,,,,,,,,,,,,,,,,
39.968724763,1,,,,,,,,,,,,,,,,,
39.972902581,7,,,,,,,,,,,,,,,,,
39.977080398,4,,,,,,,,,,,,,,,,,
39.981258215,4,,,,,,,,,,,,,,,,,
39.985436032,0,,,,,,,,,,,,,,,,,
39.98961385,3,,,,,,,,,,,,,,,,,
39.993791667,5,,,,,,,,,,,,,,,,,
39.997969484,5,,,,,,,,,,,,,,,,,
40.002147301,4,,,,,,,,,,,,,,,,,
40.006325119,1,,,,,,,,,,,,,,,,,
40.010502936,9,,,,,,,,,,,,,,,,,
40.014680753,7,,,,,,,,,,,,,,,,,
40.01885857,4,,,,,,,,,,,,,,,,,
40.023036388,7,,,,,,,,,,,,,,,,,
40.027214205,1,,,,,,,,,,,,,,,,,
40.031392022,1,,,,,,,,,,,,,,,,,
40.035569839,7,,,,,,,,,,,,,,,,,
40.039747657,8,,,,,,,,,,,,,,,,,
40.043925474,3,,,,,,,,,,,,,,,,,
40.048103291,2,,,,,,,,,,,,,,,,,
40.052281108,3,,,,,,,,,,,,,,,,,
40.056458926,4,,,,,,,,,,,,,,,,,
40.060636743,4,,,,,,,,,,,,,,,,,
40.06481456,9,,,,,,,,,,,,,,,,,
40.068992377,2,,,,,,,,,,,,,,,,,
40.073170195,3,,,,,,,,,,,,,,,,,
40.077348012,5,,,,,,,,,,,,,,,,,
40.081525829,8,,,,,,,,,,,,,,,,,
40.085703646,5,,,,,,,,,,,,,,,,,
40.089881464,3,,,,,,,,,,,,,,,,,
40.094059281,5,,,,,,,,,,,,,,,,,
40.098237098,3,,,,,,,,,,,,,,,,,
40.102414915,2,,,,,,,,,,,,,,,,,
40.106592732,8,,,,,,,,,,,,,,,,,
40.11077055,5,,,,,,,,,,,,,,,,,
40.114948367,7,,,,,,,,,,,,,,,,,
40.119126184,2,,,,,,,,,,,,,,,,,
40.123304001,3,,,,,,,,,,,,,,,,,
40.127481819,2,,,,,,,,,,,,,,,,,
40.131659636,8,,,,,,,,,,,,,,,,,
40.135837453,5,,,,,,,,,,,,,,,,,
40.14001527,4,,,,,,,,,,,,,,,,,
40.144193088,2,,,,,,,,,,,,,,,,,
40.148370905,2,,,,,,,,,,,,,,,,,
40.152548722,2,,,,,,,,,,,,,,,,,
40.156726539,4,,,,,,,,,,,,,,,,,
40.160904357,4,,,,,,,,,,,,,,,,,
40.165082174,4,,,,,,,,,,,,,,,,,
40.169259991,4,,,,,,,,,,,,,,,,,
40.173437808,1,,,,,,,,,,,,,,,,,
40.177615626,4,,,,,,,,,,,,,,,,,
40.181793443,2,,,,,,,,,,,,,,,,,
40.18597126,5,,,,,,,,,,,,,,,,,
40.190149077,8,,,,,,,,,,,,,,,,,
40.194326895,2,,,,,,,,,,,,,,,,,
40.198504712,3,,,,,,,,,,,,,,,,,
40.202682529,8,,,,,,,,,,,,,,,,,
40.206860346,5,,,,,,,,,,,,,,,,,
40.211038164,2,,,,,,,,,,,,,,,,,
40.215215981,5,,,,,,,,,,,,,,,,,
40.219393798,5,,,,,,,,,,,,,,,,,
40.223571615,2,,,,,,,,,,,,,,,,,
40.227749433,4,,,,,,,,,,,,,,,,,
40.23192725,3,,,,,,,,,,,,,,,,,
40.236105067,7,,,,,,,,,,,,,,,,,
40.240282884,3,,,,,,,,,,,,,,,,,
40.244460702,4,,,,,,,,,,,,,,,,,
40.248638519,7,,,,,,,,,,,,,,,,,
40.252816336,3,,,,,,,,,,,,,,,,,
40.256994153,2,,,,,,,,,,,,,,,,,
40.261171971,3,,,,,,,,,,,,,,,,,
40.265349788,1,,,,,,,,,,,,,,,,,
40.269527605,4,,,,,,,,,,,,,,,,,
40.273705422,1,,,,,,,,,,,,,,,,,
40.27788324,1,,,,,,,,,,,,,,,,,
40.282061057,4,,,,,,,,,,,,,,,,,
40.286238874,2,,,,,,,,,,,,,,,,,
40.290416691,9,,,,,,,,,,,,,,,,,
40.294594509,5,,,,,,,,,,,,,,,,,
40.298772326,3,,,,,,,,,,,,,,,,,
40.302950143,1,,,,,,,,,,,,,,,,,
40.30712796,7,,,,,,,,,,,,,,,,,
40.311305777,2,,,,,,,,,,,,,,,,,
40.315483595,2,,,,,,,,,,,,,,,,,
40.319661412,4,,,,,,,,,,,,,,,,,
40.323839229,7,,,,,,,,,,,,,,,,,
40.328017046,5,,,,,,,,,,,,,,,,,
40.332194864,3,,,,,,,,,,,,,,,,,
40.336372681,3,,,,,,,,,,,,,,,,,
40.340550498,0,,,,,,,,,,,,,,,,,
40.344728315,3,,,,,,,,,,,,,,,,,
40.348906133,4,,,,,,,,,,,,,,,,,
40.35308395,3,,,,,,,,,,,,,,,,,
40.357261767,3,,,,,,,,,,,,,,,,,
40.361439584,4,,,,,,,,,,,,,,,,,
40.365617402,5,,,,,,,,,,,,,,,,,
40.369795219,3,,,,,,,,,,,,,,,,,
40.373973036,3,,,,,,,,,,,,,,,,,
40.378150853,7,,,,,,,,,,,,,,,,,
40.382328671,3,,,,,,,,,,,,,,,,,
40.386506488,4,,,,,,,,,,,,,,,,,
40.390684305,5,,,,,,,,,,,,,,,,,
40.394862122,8,,,,,,,,,,,,,,,,,
40.39903994,7,,,,,,,,,,,,,,,,,
40.403217757,4,,,,,,,,,,,,,,,,,
40.407395574,7,,,,,,,,,,,,,,,,,
40.411573391,2,,,,,,,,,,,,,,,,,
40.415751209,7,,,,,,,,,,,,,,,,,
40.419929026,9,,,,,,,,,,,,,,,,,
40.424106843,9,,,,,,,,,,,,,,,,,
40.42828466,3,,,,,,,,,,,,,,,,,
40.432462478,7,,,,,,,,,,,,,,,,,
40.436640295,4,,,,,,,,,,,,,,,,,
40.440818112,3,,,,,,,,,,,,,,,,,
40.444995929,2,,,,,,,,,,,,,,,,,
40.449173747,0,,,,,,,,,,,,,,,,,
40.453351564,4,,,,,,,,,,,,,,,,,
40.457529381,7,,,,,,,,,,,,,,,,,
40.461707198,3,,,,,,,,,,,,,,,,,
40.465885016,7,,,,,,,,,,,,,,,,,
40.470062833,3,,,,,,,,,,,,,,,,,
40.47424065,1,,,,,,,,,,,,,,,,,
40.478418467,4,,,,,,,,,,,,,,,,,
40.482596285,4,,,,,,,,,,,,,,,,,
40.486774102,5,,,,,,,,,,,,,,,,,
40.490951919,5,,,,,,,,,,,,,,,,,
40.495129736,8,,,,,,,,,,,,,,,,,
40.499307553,4,,,,,,,,,,,,,,,,,
40.503485371,3,,,,,,,,,,,,,,,,,
40.507663188,0,,,,,,,,,,,,,,,,,
40.511841005,3,,,,,,,,,,,,,,,,,
40.516018822,3,,,,,,,,,,,,,,,,,
40.52019664,7,,,,,,,,,,,,,,,,,
40.524374457,3,,,,,,,,,,,,,,,,,
40.528552274,2,,,,,,,,,,,,,,,,,
40.532730091,3,,,,,,,,,,,,,,,,,
40.536907909,1,,,,,,,,,,,,,,,,,
40.541085726,2,,,,,,,,,,,,,,,,,
40.545263543,5,,,,,,,,,,,,,,,,,
40.54944136,2,,,,,,,,,,,,,,,,,
40.553619178,2,,,,,,,,,,,,,,,,,
40.557796995,3,,,,,,,,,,,,,,,,,
40.561974812,5,,,,,,,,,,,,,,,,,
40.566152629,3,,,,,,,,,,,,,,,,,
40.570330447,5,,,,,,,,,,,,,,,,,
40.574508264,2,,,,,,,,,,,,,,,,,
40.578686081,5,,,,,,,,,,,,,,,,,
40.582863898,3,,,,,,,,,,,,,,,,,
40.587041716,1,,,,,,,,,,,,,,,,,
40.591219533,3,,,,,,,,,,,,,,,,,
40.59539735,5,,,,,,,,,,,,,,,,,
40.599575167,8,,,,,,,,,,,,,,,,,
40.603752985,4,,,,,,,,,,,,,,,,,
40.607930802,5,,,,,,,,,,,,,,,,,
40.612108619,3,,,,,,,,,,,,,,,,,
40.616286436,5,,,,,,,,,,,,,,,,,
40.620464254,7,,,,,,,,,,,,,,,,,
40.624642071,5,,,,,,,,,,,,,,,,,
40.628819888,5,,,,,,,,,,,,,,,,,
40.632997705,3,,,,,,,,,,,,,,,,,
40.637175523,7,,,,,,,,,,,,,,,,,
40.64135334,1,,,,,,,,,,,,,,,,,
40.645531157,7,,,,,,,,,,,,,,,,,
40.649708974,2,,,,,,,,,,,,,,,,,
40.653886792,2,,,,,,,,,,,,,,,,,
40.658064609,4,,,,,,,,,,,,,,,,,
40.662242426,10,,,,,,,,,,,,,,,,,
40.666420243,4,,,,,,,,,,,,,,,,,
40.670598061,8,,,,,,,,,,,,,,,,,
40.674775878,8,,,,,,,,,,,,,,,,,
40.678953695,1,,,,,,,,,,,,,,,,,
40.683131512,4,,,,,,,,,,,,,,,,,
40.687309329,5,,,,,,,,,,,,,,,,,
40.691487147,4,,,,,,,,,,,,,,,,,
40.695664964,8,,,,,,,,,,,,,,,,,
40.699842781,9,,,,,,,,,,,,,,,,,
40.704020598,5,,,,,,,,,,,,,,,,,
40.708198416,8,,,,,,,,,,,,,,,,,
40.712376233,10,,,,,,,,,,,,,,,,,
40.71655405,3,,,,,,,,,,,,,,,,,
40.720731867,5,,,,,,,,,,,,,,,,,
40.724909685,3,,,,,,,,,,,,,,,,,
40.729087502,1,,,,,,,,,,,,,,,,,
40.733265319,11,,,,,,,,,,,,,,,,,
40.737443136,8,,,,,,,,,,,,,,,,,
40.741620954,7,,,,,,,,,,,,,,,,,
40.745798771,0,,,,,,,,,,,,,,,,,
40.749976588,7,,,,,,,,,,,,,,,,,
40.754154405,9,,,,,,,,,,,,,,,,,
40.758332223,5,,,,,,,,,,,,,,,,,
40.76251004,14,,,,,,,,,,,,,,,,,
40.766687857,9,,,,,,,,,,,,,,,,,
40.770865674,10,,,,,,,,,,,,,,,,,
40.775043492,9,,,,,,,,,,,,,,,,,
40.779221309,8,,,,,,,,,,,,,,,,,
40.783399126,8,,,,,,,,,,,,,,,,,
40.787576943,15,,,,,,,,,,,,,,,,,
40.791754761,17,,,,,,,,,,,,,,,,,
40.795932578,11,,,,,,,,,,,,,,,,,
40.800110395,9,,,,,,,,,,,,,,,,,
40.804288212,13,,,,,,,,,,,,,,,,,
40.80846603,17,,,,,,,,,,,,,,,,,
40.812643847,8,,,,,,,,,,,,,,,,,
40.816821664,18,,,,,,,,,,,,,,,,,
40.820999481,13,,,,,,,,,,,,,,,,,
40.825177299,13,,,,,,,,,,,,,,,,,
40.829355116,11,,,,,,,,,,,,,,,,,
40.833532933,5,,,,,,,,,,,,,,,,,
40.83771075,16,,,,,,,,,,,,,,,,,
40.841888568,15,,,,,,,,,,,,,,,,,
40.846066385,9,,,,,,,,,,,,,,,,,
40.850244202,11,,,,,,,,,,,,,,,,,
40.854422019,13,,,,,,,,,,,,,,,,,
40.858599837,5,,,,,,,,,,,,,,,,,
40.862777654,15,,,,,,,,,,,,,,,,,
40.866955471,11,,,,,,,,,,,,,,,,,
40.871133288,9,,,,,,,,,,,,,,,,,
40.875311105,9,,,,,,,,,,,,,,,,,
40.879488923,15,,,,,,,,,,,,,,,,,
40.88366674,7,,,,,,,,,,,,,,,,,
40.887844557,8,,,,,,,,,,,,,,,,,
40.892022374,9,,,,,,,,,,,,,,,,,
40.896200192,10,,,,,,,,,,,,,,,,,
40.900378009,8,,,,,,,,,,,,,,,,,
40.904555826,5,,,,,,,,,,,,,,,,,
40.908733643,9,,,,,,,,,,,,,,,,,
40.912911461,9,,,,,,,,,,,,,,,,,
40.917089278,13,,,,,,,,,,,,,,,,,
40.921267095,10,,,,,,,,,,,,,,,,,
40.925444912,11,,,,,,,,,,,,,,,,,
40.92962273,5,,,,,,,,,,,,,,,,,
40.933800547,5,,,,,,,,,,,,,,,,,
40.937978364,10,,,,,,,,,,,,,,,,,
40.942156181,2,,,,,,,,,,,,,,,,,
40.946333999,8,,,,,,,,,,,,,,,,,
40.950511816,8,,,,,,,,,,,,,,,,,
40.954689633,8,,,,,,,,,,,,,,,,,
40.95886745,10,,,,,,,,,,,,,,,,,
40.963045268,8,,,,,,,,,,,,,,,,,
40.967223085,7,,,,,,,,,,,,,,,,,
40.971400902,11,,,,,,,,,,,,,,,,,
40.975578719,8,,,,,,,,,,,,,,,,,
40.979756537,5,,,,,,,,,,,,,,,,,
40.983934354,5,,,,,,,,,,,,,,,,,
40.988112171,7,,,,,,,,,,,,,,,,,
40.992289988,5,,,,,,,,,,,,,,,,,
40.996467806,3,,,,,,,,,,,,,,,,,
41.000645623,2,,,,,,,,,,,,,,,,,
41.00482344,8,,,,,,,,,,,,,,,,,
41.009001257,1,,,,,,,,,,,,,,,,,
41.013179075,7,,,,,,,,,,,,,,,,,
41.017356892,2,,,,,,,,,,,,,,,,,
41.021534709,4,,,,,,,,,,,,,,,,,
41.025712526,5,,,,,,,,,,,,,,,,,
41.029890344,5,,,,,,,,,,,,,,,,,
41.034068161,3,,,,,,,,,,,,,,,,,
41.038245978,3,,,,,,,,,,,,,,,,,
41.042423795,4,,,,,,,,,,,,,,,,,
41.046601613,8,,,,,,,,,,,,,,,,,
41.05077943,2,,,,,,,,,,,,,,,,,
41.054957247,1,,,,,,,,,,,,,,,,,
41.059135064,9,,,,,,,,,,,,,,,,,
41.063312881,1,,,,,,,,,,,,,,,,,
41.067490699,5,,,,,,,,,,,,,,,,,
41.071668516,2,,,,,,,,,,,,,,,,,
41.075846333,10,,,,,,,,,,,,,,,,,
41.08002415,3,,,,,,,,,,,,,,,,,
41.084201968,5,,,,,,,,,,,,,,,,,
41.088379785,10,,,,,,,,,,,,,,,,,
41.092557602,3,,,,,,,,,,,,,,,,,
41.096735419,7,,,,,,,,,,,,,,,,,
41.100913237,7,,,,,,,,,,,,,,,,,
41.105091054,1,,,,,,,,,,,,,,,,,
41.109268871,8,,,,,,,,,,,,,,,,,
41.113446688,9,,,,,,,,,,,,,,,,,
41.117624506,4,,,,,,,,,,,,,,,,,
41.121802323,3,,,,,,,,,,,,,,,,,
41.12598014,7,,,,,,,,,,,,,,,,,
41.130157957,7,,,,,,,,,,,,,,,,,
41.134335775,3,,,,,,,,,,,,,,,,,
41.138513592,2,,,,,,,,,,,,,,,,,
41.142691409,4,,,,,,,,,,,,,,,,,
41.146869226,4,,,,,,,,,,,,,,,,,
41.151047044,5,,,,,,,,,,,,,,,,,
41.155224861,8,,,,,,,,,,,,,,,,,
41.159402678,4,,,,,,,,,,,,,,,,,
41.163580495,3,,,,,,,,,,,,,,,,,
41.167758313,8,,,,,,,,,,,,,,,,,
41.17193613,5,,,,,,,,,,,,,,,,,
41.176113947,2,,,,,,,,,,,,,,,,,
41.180291764,2,,,,,,,,,,,,,,,,,
41.184469582,11,,,,,,,,,,,,,,,,,
41.188647399,3,,,,,,,,,,,,,,,,,
41.192825216,3,,,,,,,,,,,,,,,,,
41.197003033,7,,,,,,,,,,,,,,,,,
41.201180851,5,,,,,,,,,,,,,,,,,
41.205358668,3,,,,,,,,,,,,,,,,,
41.209536485,4,,,,,,,,,,,,,,,,,
41.213714302,4,,,,,,,,,,,,,,,,,
41.21789212,7,,,,,,,,,,,,,,,,,
41.222069937,5,,,,,,,,,,,,,,,,,
41.226247754,9,,,,,,,,,,,,,,,,,
41.230425571,2,,,,,,,,,,,,,,,,,
41.234603389,5,,,,,,,,,,,,,,,,,
41.238781206,7,,,,,,,,,,,,,,,,,
41.242959023,7,,,,,,,,,,,,,,,,,
41.24713684,3,,,,,,,,,,,,,,,,,
41.251314658,4,,,,,,,,,,,,,,,,,
41.255492475,3,,,,,,,,,,,,,,,,,
41.259670292,4,,,,,,,,,,,,,,,,,
41.263848109,7,,,,,,,,,,,,,,,,,
41.268025926,5,,,,,,,,,,,,,,,,,
41.272203744,4,,,,,,,,,,,,,,,,,
41.276381561,3,,,,,,,,,,,,,,,,,
41.280559378,2,,,,,,,,,,,,,,,,,
41.284737195,9,,,,,,,,,,,,,,,,,
41.288915013,9,,,,,,,,,,,,,,,,,
41.29309283,7,,,,,,,,,,,,,,,,,
41.297270647,8,,,,,,,,,,,,,,,,,
41.301448464,7,,,,,,,,,,,,,,,,,
41.305626282,7,,,,,,,,,,,,,,,,,
41.309804099,5,,,,,,,,,,,,,,,,,
41.313981916,8,,,,,,,,,,,,,,,,,
41.318159733,7,,,,,,,,,,,,,,,,,
41.322337551,7,,,,,,,,,,,,,,,,,
41.326515368,7,,,,,,,,,,,,,,,,,
41.330693185,8,,,,,,,,,,,,,,,,,
41.334871002,5,,,,,,,,,,,,,,,,,
41.33904882,9,,,,,,,,,,,,,,,,,
41.343226637,4,,,,,,,,,,,,,,,,,
41.347404454,5,,,,,,,,,,,,,,,,,
41.351582271,7,,,,,,,,,,,,,,,,,
41.355760089,7,,,,,,,,,,,,,,,,,
41.359937906,4,,,,,,,,,,,,,,,,,
41.364115723,3,,,,,,,,,,,,,,,,,
41.36829354,9,,,,,,,,,,,,,,,,,
41.372471358,3,,,,,,,,,,,,,,,,,
41.376649175,2,,,,,,,,,,,,,,,,,
41.380826992,7,,,,,,,,,,,,,,,,,
41.385004809,8,,,,,,,,,,,,,,,,,
41.389182627,4,,,,,,,,,,,,,,,,,
41.393360444,1,,,,,,,,,,,,,,,,,
41.397538261,3,,,,,,,,,,,,,,,,,
41.401716078,4,,,,,,,,,,,,,,,,,
41.405893896,7,,,,,,,,,,,,,,,,,
41.410071713,7,,,,,,,,,,,,,,,,,
41.41424953,7,,,,,,,,,,,,,,,,,
41.418427347,7,,,,,,,,,,,,,,,,,
41.422605165,3,,,,,,,,,,,,,,,,,
41.426782982,14,,,,,,,,,,,,,,,,,
41.430960799,8,,,,,,,,,,,,,,,,,
41.435138616,3,,,,,,,,,,,,,,,,,
41.439316434,9,,,,,,,,,,,,,,,,,
41.443494251,4,,,,,,,,,,,,,,,,,
41.447672068,8,,,,,,,,,,,,,,,,,
41.451849885,4,,,,,,,,,,,,,,,,,
41.456027702,4,,,,,,,,,,,,,,,,,
41.46020552,8,,,,,,,,,,,,,,,,,
41.464383337,4,,,,,,,,,,,,,,,,,
41.468561154,10,,,,,,,,,,,,,,,,,
41.472738971,5,,,,,,,,,,,,,,,,,
41.476916789,10,,,,,,,,,,,,,,,,,
41.481094606,7,,,,,,,,,,,,,,,,,
41.485272423,8,,,,,,,,,,,,,,,,,
41.48945024,4,,,,,,,,,,,,,,,,,
41.493628058,4,,,,,,,,,,,,,,,,,
41.497805875,5,,,,,,,,,,,,,,,,,
41.501983692,3,,,,,,,,,,,,,,,,,
41.506161509,3,,,,,,,,,,,,,,,,,
41.510339327,3,,,,,,,,,,,,,,,,,
41.514517144,7,,,,,,,,,,,,,,,,,
41.518694961,2,,,,,,,,,,,,,,,,,
41.522872778,2,,,,,,,,,,,,,,,,,
41.527050596,3,,,,,,,,,,,,,,,,,
41.531228413,7,,,,,,,,,,,,,,,,,
41.53540623,9,,,,,,,,,,,,,,,,,
41.539584047,7,,,,,,,,,,,,,,,,,
41.543761865,7,,,,,,,,,,,,,,,,,
41.547939682,8,,,,,,,,,,,,,,,,,
41.552117499,5,,,,,,,,,,,,,,,,,
41.556295316,7,,,,,,,,,,,,,,,,,
41.560473134,1,,,,,,,,,,,,,,,,,
41.564650951,4,,,,,,,,,,,,,,,,,
41.568828768,4,,,,,,,,,,,,,,,,,
41.573006585,10,,,,,,,,,,,,,,,,,
41.577184403,8,,,,,,,,,,,,,,,,,
41.58136222,9,,,,,,,,,,,,,,,,,
41.585540037,2,,,,,,,,,,,,,,,,,
41.589717854,10,,,,,,,,,,,,,,,,,
41.593895672,3,,,,,,,,,,,,,,,,,
41.598073489,7,,,,,,,,,,,,,,,,,
41.602251306,2,,,,,,,,,,,,,,,,,
41.606429123,7,,,,,,,,,,,,,,,,,
41.610606941,5,,,,,,,,,,,,,,,,,
41.614784758,4,,,,,,,,,,,,,,,,,
41.618962575,4,,,,,,,,,,,,,,,,,
41.623140392,4,,,,,,,,,,,,,,,,,
41.62731821,7,,,,,,,,,,,,,,,,,
41.631496027,7,,,,,,,,,,,,,,,,,
41.635673844,5,,,,,,,,,,,,,,,,,
41.639851661,8,,,,,,,,,,,,,,,,,
41.644029478,2,,,,,,,,,,,,,,,,,
41.648207296,1,,,,,,,,,,,,,,,,,
41.652385113,11,,,,,,,,,,,,,,,,,
41.65656293,3,,,,,,,,,,,,,,,,,
41.660740747,4,,,,,,,,,,,,,,,,,
41.664918565,3,,,,,,,,,,,,,,,,,
41.669096382,3,,,,,,,,,,,,,,,,,
41.673274199,3,,,,,,,,,,,,,,,,,
41.677452016,7,,,,,,,,,,,,,,,,,
41.681629834,4,,,,,,,,,,,,,,,,,
41.685807651,4,,,,,,,,,,,,,,,,,
41.689985468,2,,,,,,,,,,,,,,,,,
41.694163285,4,,,,,,,,,,,,,,,,,
41.698341103,3,,,,,,,,,,,,,,,,,
41.70251892,2,,,,,,,,,,,,,,,,,
41.706696737,4,,,,,,,,,,,,,,,,,
41.710874554,4,,,,,,,,,,,,,,,,,
41.715052372,1,,,,,,,,,,,,,,,,,
41.719230189,7,,,,,,,,,,,,,,,,,
41.723408006,5,,,,,,,,,,,,,,,,,
41.727585823,3,,,,,,,,,,,,,,,,,
41.731763641,3,,,,,,,,,,,,,,,,,
41.735941458,3,,,,,,,,,,,,,,,,,
41.740119275,1,,,,,,,,,,,,,,,,,
41.744297092,1,,,,,,,,,,,,,,,,,
41.74847491,4,,,,,,,,,,,,,,,,,
41.752652727,3,,,,,,,,,,,,,,,,,
41.756830544,0,,,,,,,,,,,,,,,,,
41.761008361,2,,,,,,,,,,,,,,,,,
41.765186179,7,,,,,,,,,,,,,,,,,
41.769363996,2,,,,,,,,,,,,,,,,,
41.773541813,4,,,,,,,,,,,,,,,,,
41.77771963,4,,,,,,,,,,,,,,,,,
41.781897448,3,,,,,,,,,,,,,,,,,
41.786075265,3,,,,,,,,,,,,,,,,,
41.790253082,3,,,,,,,,,,,,,,,,,
41.794430899,2,,,,,,,,,,,,,,,,,
41.798608717,3,,,,,,,,,,,,,,,,,
41.802786534,4,,,,,,,,,,,,,,,,,
41.806964351,2,,,,,,,,,,,,,,,,,
41.811142168,9,,,,,,,,,,,,,,,,,
41.815319986,1,,,,,,,,,,,,,,,,,
41.819497803,1,,,,,,,,,,,,,,,,,
41.82367562,3,,,,,,,,,,,,,,,,,
41.827853437,1,,,,,,,,,,,,,,,,,
41.832031254,7,,,,,,,,,,,,,,,,,
41.836209072,8,,,,,,,,,,,,,,,,,
41.840386889,3,,,,,,,,,,,,,,,,,
41.844564706,5,,,,,,,,,,,,,,,,,
41.848742523,3,,,,,,,,,,,,,,,,,
41.852920341,10,,,,,,,,,,,,,,,,,
41.857098158,3,,,,,,,,,,,,,,,,,
41.861275975,1,,,,,,,,,,,,,,,,,
41.865453792,3,,,,,,,,,,,,,,,,,
41.86963161,4,,,,,,,,,,,,,,,,,
41.873809427,4,,,,,,,,,,,,,,,,,
41.877987244,5,,,,,,,,,,,,,,,,,
41.882165061,2,,,,,,,,,,,,,,,,,
41.886342879,1,,,,,,,,,,,,,,,,,
41.890520696,5,,,,,,,,,,,,,,,,,
41.894698513,4,,,,,,,,,,,,,,,,,
41.89887633,2,,,,,,,,,,,,,,,,,
41.903054148,3,,,,,,,,,,,,,,,,,
41.907231965,2,,,,,,,,,,,,,,,,,
41.911409782,1,,,,,,,,,,,,,,,,,
41.915587599,4,,,,,,,,,,,,,,,,,
41.919765417,3,,,,,,,,,,,,,,,,,
41.923943234,5,,,,,,,,,,,,,,,,,
41.928121051,4,,,,,,,,,,,,,,,,,
41.932298868,7,,,,,,,,,,,,,,,,,
41.936476686,5,,,,,,,,,,,,,,,,,
41.940654503,5,,,,,,,,,,,,,,,,,
41.94483232,3,,,,,,,,,,,,,,,,,
41.949010137,5,,,,,,,,,,,,,,,,,
41.953187955,1,,,,,,,,,,,,,,,,,
41.957365772,5,,,,,,,,,,,,,,,,,
41.961543589,4,,,,,,,,,,,,,,,,,
41.965721406,5,,,,,,,,,,,,,,,,,
41.969899224,5,,,,,,,,,,,,,,,,,
41.974077041,7,,,,,,,,,,,,,,,,,
41.978254858,2,,,,,,,,,,,,,,,,,
41.982432675,9,,,,,,,,,,,,,,,,,
41.986610493,1,,,,,,,,,,,,,,,,,
41.99078831,3,,,,,,,,,,,,,,,,,
41.994966127,10,,,,,,,,,,,,,,,,,
41.999143944,1,,,,,,,,,,,,,,,,,
42.003321762,4,,,,,,,,,,,,,,,,,
42.007499579,1,,,,,,,,,,,,,,,,,
42.011677396,4,,,,,,,,,,,,,,,,,
42.015855213,7,,,,,,,,,,,,,,,,,
42.02003303,5,,,,,,,,,,,,,,,,,
42.024210848,7,,,,,,,,,,,,,,,,,
42.028388665,3,,,,,,,,,,,,,,,,,
42.032566482,2,,,,,,,,,,,,,,,,,
42.036744299,3,,,,,,,,,,,,,,,,,
42.040922117,7,,,,,,,,,,,,,,,,,
42.045099934,8,,,,,,,,,,,,,,,,,
42.049277751,4,,,,,,,,,,,,,,,,,
42.053455568,0,,,,,,,,,,,,,,,,,
42.057633386,5,,,,,,,,,,,,,,,,,
42.061811203,1,,,,,,,,,,,,,,,,,
42.06598902,0,,,,,,,,,,,,,,,,,
42.070166837,8,,,,,,,,,,,,,,,,,
42.074344655,0,,,,,,,,,,,,,,,,,
42.078522472,7,,,,,,,,,,,,,,,,,
42.082700289,8,,,,,,,,,,,,,,,,,
42.086878106,7,,,,,,,,,,,,,,,,,
42.091055924,1,,,,,,,,,,,,,,,,,
42.095233741,0,,,,,,,,,,,,,,,,,
42.099411558,2,,,,,,,,,,,,,,,,,
42.103589375,3,,,,,,,,,,,,,,,,,
42.107767193,8,,,,,,,,,,,,,,,,,
42.11194501,10,,,,,,,,,,,,,,,,,
42.116122827,2,,,,,,,,,,,,,,,,,
42.120300644,2,,,,,,,,,,,,,,,,,
42.124478462,3,,,,,,,,,,,,,,,,,
42.128656279,3,,,,,,,,,,,,,,,,,
42.132834096,4,,,,,,,,,,,,,,,,,
42.137011913,9,,,,,,,,,,,,,,,,,
42.141189731,9,,,,,,,,,,,,,,,,,
42.145367548,1,,,,,,,,,,,,,,,,,
42.149545365,5,,,,,,,,,,,,,,,,,
42.153723182,3,,,,,,,,,,,,,,,,,
42.157901,5,,,,,,,,,,,,,,,,,
42.162078817,3,,,,,,,,,,,,,,,,,
42.166256634,3,,,,,,,,,,,,,,,,,
42.170434451,3,,,,,,,,,,,,,,,,,
42.174612269,3,,,,,,,,,,,,,,,,,
42.178790086,2,,,,,,,,,,,,,,,,,
42.182967903,4,,,,,,,,,,,,,,,,,
42.18714572,5,,,,,,,,,,,,,,,,,
42.191323538,2,,,,,,,,,,,,,,,,,
42.195501355,7,,,,,,,,,,,,,,,,,
