2theta,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410
22.31292,111.82079,113.50741,111.36547,109.9331,112.78699,106.94023,113.07639,109.47959,113.88778,118.15263,117.70061,117.63049,113.7721,120.11927,109.80124,116.62196,116.29967,109.05047,115.65832,108.22213,112.90572,120.142,122.1748,122.53905,122.27246,121.04366,125.02261
22.34192,113.21657,114.97013,113.32112,110.0149,114.44136,108.60973,114.75293,109.48952,115.41382,118.84993,119.25039,117.80779,115.90508,119.75203,111.41847,115.9625,117.28599,109.68912,115.44748,109.05812,114.30965,120.76931,123.19123,122.01652,122.08801,123.53773,125.33459
22.37092,113.65009,115.90102,112.21583,110.78406,114.58568,107.80159,114.01878,110.72158,113.98912,117.92537,119.44596,118.76442,114.9101,119.80976,111.54092,115.24675,116.73519,109.60864,115.31722,107.67338,113.56312,118.67538,121.47888,121.01042,121.86437,123.5419,124.09541
22.39992,114.60021,115.72136,113.32503,111.88062,115.10762,106.91923,114.02794,110.06819,114.7164,118.27452,118.81708,119.51998,116.37912,119.52225,113.1787,115.71363,115.17839,110.29675,116.75463,108.52081,113.82621,119.00922,122.40475,121.07697,123.28473,122.83293,124.51126
22.42892,114.06712,115.64022,113.47475,111.27507,114.12162,107.12942,112.78049,108.14815,114.09269,118.21944,119.27593,117.76282,116.11935,118.11475,111.65285,115.5703,114.21296,109.87426,118.93723,106.99894,115.72673,119.50341,123.01022,119.21317,122.34283,122.99267,124.70169
22.45792,114.78522,116.1484,113.33572,109.54691,113.22651,106.24958,111.54145,108.35964,113.01652,119.01441,118.65688,118.3294,114.87691,117.13085,110.64356,115.49416,113.70814,110.43994,118.44883,107.06245,115.61772,120.25351,123.15737,119.33955,123.22627,119.97553,124.42445
22.48692,116.54672,117.18893,116.13922,110.12369,113.90656,105.94791,113.45628,107.8636,114.02841,118.96604,118.38996,118.33258,115.94567,120.47077,110.81667,116.58391,114.69012,113.30351,119.34254,107.29385,116.13071,121.20245,122.77488,120.90206,122.89562,121.40933,124.42313
22.51592,114.53707,114.7022,115.56923,108.23381,112.2645,104.17495,109.20358,106.95596,111.81723,116.91215,115.50226,113.61418,113.70039,118.65857,109.94724,114.33347,111.30059,111.77239,117.14674,104.39272,113.26337,116.15292,120.08672,117.34182,119.39086,118.4228,121.04471
22.54492,113.4112,114.5243,115.32902,107.0341,112.97491,104.07725,108.5268,107.72792,112.81261,116.33962,113.94465,113.41545,116.37118,117.82182,111.4928,115.01907,111.25812,111.82364,116.70141,105.03505,112.49241,117.51265,119.77953,117.03718,117.82116,116.59059,119.93724
22.57392,114.05235,114.42295,115.50118,107.61249,112.3666,105.56086,108.44594,108.86552,113.34321,117.04286,113.8447,114.15981,116.02122,118.06587,112.40158,115.86724,110.07042,112.3871,117.58529,105.36119,110.61238,117.9137,120.48044,117.93499,118.44453,117.50941,120.57963
22.60292,116.52503,115.77022,118.0806,108.8221,113.52314,107.0561,110.07966,110.17542,115.24355,117.60475,115.19569,115.33026,116.76213,118.61437,114.75622,116.72572,111.09427,113.62514,117.58731,106.9465,111.70504,119.16563,121.63123,121.22567,118.94305,117.38712,120.68714
22.63192,119.4489,117.15623,118.90777,110.97122,114.99,109.24319,111.25205,113.68783,116.17151,117.81077,117.09667,116.9953,119.05867,121.76902,116.64779,118.99899,113.05282,114.97594,119.41385,111.1228,114.29292,120.58461,124.80668,121.02631,121.26018,119.28573,120.11113
