Angle,Intensity
20.608477986,2
20.61683362,4
20.625189255,2
20.633544889,4
20.641900524,5
20.650256158,5
20.658611793,4
20.666967427,2
20.675323062,4
20.683678696,2
20.692034331,0
20.700389965,1
20.7087456,5
20.717101234,4
20.725456869,2
20.733812503,2
20.742168138,6
20.750523772,4
20.758879407,0
20.767235041,4
20.775590676,4
20.78394631,5
20.792301945,5
20.800657579,1
20.809013214,5
20.817368848,4
20.825724483,4
20.834080117,10
20.842435752,2
20.850791386,2
20.859147021,9
20.867502655,8
20.87585829,6
20.884213924,8
20.892569558,6
20.900925193,1
20.909280827,8
20.917636462,2
20.925992096,4
20.934347731,2
20.942703365,6
20.951059,8
20.959414634,4
20.967770269,0
20.976125903,2
20.984481538,1
20.992837172,8
21.001192807,6
21.009548441,5
21.017904076,8
21.02625971,8
21.034615345,8
21.042970979,2
21.051326614,4
21.059682248,1
21.068037883,1
21.076393517,4
21.084749152,0
21.093104786,1
21.101460421,1
21.109816055,5
21.11817169,5
21.126527324,1
21.134882959,2
21.143238593,2
21.151594228,4
21.159949862,5
21.168305497,1
21.176661131,2
21.185016766,2
21.1933724,2
21.201728035,8
21.210083669,4
21.218439304,9
21.226794938,5
21.235150573,4
21.243506207,9
21.251861841,2
21.260217476,4
21.26857311,4
21.276928745,1
21.285284379,4
21.293640014,4
21.301995648,2
21.310351283,4
21.318706917,2
21.327062552,2
21.335418186,4
21.343773821,8
21.352129455,2
21.36048509,4
21.368840724,5
21.377196359,2
21.385551993,4
21.393907628,2
21.402263262,9
21.410618897,2
21.418974531,2
21.427330166,5
21.4356858,4
21.444041435,1
21.452397069,4
21.460752704,5
21.469108338,4
21.477463973,2
21.485819607,4
21.494175242,2
21.502530876,4
21.510886511,2
21.519242145,4
21.52759778,9
21.535953414,5
21.544309049,6
21.552664683,1
21.561020318,1
21.569375952,2
21.577731587,4
21.586087221,4
21.594442856,6
21.60279849,6
21.611154124,4
21.619509759,5
21.627865393,2
21.636221028,0
21.644576662,0
21.652932297,0
21.661287931,1
21.669643566,2
21.6779992,5
21.686354835,2
21.694710469,5
21.703066104,5
21.711421738,2
21.719777373,8
21.728133007,2
21.736488642,8
21.744844276,4
21.753199911,4
21.761555545,5
21.76991118,4
21.778266814,2
21.786622449,4
21.794978083,2
21.803333718,4
21.811689352,2
21.820044987,4
21.828400621,2
21.836756256,5
21.84511189,5
21.853467525,4
21.861823159,4
21.870178794,4
21.878534428,4
21.886890063,2
21.895245697,2
21.903601332,6
21.911956966,5
21.920312601,5
21.928668235,4
21.93702387,5
21.945379504,8
21.953735139,5
21.962090773,6
21.970446408,5
21.978802042,1
21.987157676,1
21.995513311,4
22.003868945,4
22.01222458,4
22.020580214,4
22.028935849,5
22.037291483,5
22.045647118,5
22.054002752,6
22.062358387,6
22.070714021,0
22.079069656,5
22.08742529,4
22.095780925,1
22.104136559,6
22.112492194,2
22.120847828,1
22.129203463,8
22.137559097,2
22.145914732,6
22.154270366,9
22.162626001,4
22.170981635,8
22.17933727,5
22.187692904,5
22.196048539,1
22.204404173,1
22.212759808,2
22.221115442,4
22.229471077,4
22.237826711,1
22.246182346,4
22.25453798,5
22.262893615,4
22.271249249,6
22.279604884,4
22.287960518,4
22.296316153,4
22.304671787,2
22.313027422,4
22.321383056,1
22.329738691,2
22.338094325,2
22.346449959,4
22.354805594,1
22.363161228,2
22.371516863,1
22.379872497,1
22.388228132,6
22.396583766,0
22.404939401,5
22.413295035,8
22.42165067,0
22.430006304,4
22.438361939,2
22.446717573,4
22.455073208,8
22.463428842,5
22.471784477,0
22.480140111,1
22.488495746,4
22.49685138,1
22.505207015,8
22.513562649,8
22.521918284,4
22.530273918,2
22.538629553,0
22.546985187,4
22.555340822,1
22.563696456,1
22.572052091,0
22.580407725,2
22.58876336,5
22.597118994,4
22.605474629,4
22.613830263,5
22.622185898,8
22.630541532,5
22.638897167,0
22.647252801,5
22.655608436,5
22.66396407,6
22.672319705,10
22.680675339,1
22.689030974,0
22.697386608,2
22.705742242,0
22.714097877,1
22.722453511,1
22.730809146,5
22.73916478,2
22.747520415,2
22.755876049,2
22.764231684,4
22.772587318,9
22.780942953,4
22.789298587,2
22.797654222,2
22.806009856,6
22.814365491,4
22.822721125,2
22.83107676,5
22.839432394,2
22.847788029,6
22.856143663,4
22.864499298,6
22.872854932,1
22.881210567,6
22.889566201,5
22.897921836,4
22.90627747,2
22.914633105,8
22.922988739,5
22.931344374,8
22.939700008,8
22.948055643,2
22.956411277,2
22.964766912,1
22.973122546,2
22.981478181,5
22.989833815,4
22.99818945,1
23.006545084,4
23.014900719,5
23.023256353,2
23.031611988,5
23.039967622,8
23.048323257,4
23.056678891,2
23.065034525,2
23.07339016,1
23.081745794,4
23.090101429,4
23.098457063,6
23.106812698,0
23.115168332,5
23.123523967,2
23.131879601,5
23.140235236,1
23.14859087,4
23.156946505,2
23.165302139,5
23.173657774,5
23.182013408,0
23.190369043,5
23.198724677,2
23.207080312,4
23.215435946,5
23.223791581,4
23.232147215,0
23.24050285,4
23.248858484,2
23.257214119,6
23.265569753,1
23.273925388,4
23.282281022,4
23.290636657,4
23.298992291,5
23.307347926,2
23.31570356,1
23.324059195,2
23.332414829,2
23.340770464,5
23.349126098,1
23.357481733,6
23.365837367,2
23.374193002,4
23.382548636,4
23.390904271,1
23.399259905,1
23.40761554,4
23.415971174,2
23.424326808,5
23.432682443,1
23.441038077,1
23.449393712,2
23.457749346,2
23.466104981,4
23.474460615,2
23.48281625,2
23.491171884,4
23.499527519,5
23.507883153,5
23.516238788,0
23.524594422,5
23.532950057,5
23.541305691,1
23.549661326,2
23.55801696,4
23.566372595,4
23.574728229,4
23.583083864,4
23.591439498,0
23.599795133,5
23.608150767,2
23.616506402,1
23.624862036,1
23.633217671,4
23.641573305,4
23.64992894,2
23.658284574,0
23.666640209,2
23.674995843,5
23.683351478,5
23.691707112,1
23.700062747,2
23.708418381,1
23.716774016,0
23.72512965,5
23.733485285,4
23.741840919,5
23.750196554,2
23.758552188,4
23.766907823,2
23.775263457,2
23.783619092,6
23.791974726,1
23.80033036,2
23.808685995,1
23.817041629,1
23.825397264,6
23.833752898,4
23.842108533,2
23.850464167,5
23.858819802,4
23.867175436,4
23.875531071,2
23.883886705,2
23.89224234,2
23.900597974,0
23.908953609,1
23.917309243,2
23.925664878,2
23.934020512,4
23.942376147,5
23.950731781,5
23.959087416,8
23.96744305,2
23.975798685,0
23.984154319,6
23.992509954,1
24.000865588,2
24.009221223,1
24.017576857,1
24.025932492,5
24.034288126,1
24.042643761,4
24.050999395,4
24.05935503,2
24.067710664,4
24.076066299,2
24.084421933,4
24.092777568,5
24.101133202,4
24.109488837,4
24.117844471,4
24.126200106,1
24.13455574,2
24.142911375,4
24.151267009,6
24.159622643,4
24.167978278,1
24.176333912,0
24.184689547,4
24.193045181,1
24.201400816,1
24.20975645,1
24.218112085,5
24.226467719,1
24.234823354,8
24.243178988,5
24.251534623,2
24.259890257,4
24.268245892,4
24.276601526,1
24.284957161,1
24.293312795,1
24.30166843,0
24.310024064,1
24.318379699,5
24.326735333,5
24.335090968,2
24.343446602,8
24.351802237,1
24.360157871,0
24.368513506,1
24.37686914,2
24.385224775,4
24.393580409,4
24.401936044,4
24.410291678,0
24.418647313,8
24.427002947,5
24.435358582,1
24.443714216,0
24.452069851,5
24.460425485,4
24.46878112,2
24.477136754,4
24.485492389,1
24.493848023,4
24.502203658,5
24.510559292,0
24.518914926,6
24.527270561,1
24.535626195,4
24.54398183,5
24.552337464,5
24.560693099,2
24.569048733,2
