Divergence slit,Fixed,0.19mm,,,,,,,,,,,,,,69.1631,34.58155,0.603561908,1.226481993,1.50425808,16.427,24.71044749,4.970960419
Monochromator used,NO,,,,,,,,,,,,,,,88.0468,44.0234,0.768353278,1.001687748,1.003378345,24.623,24.70618498,4.97053166
Generator voltage,45,,,,,,,,,,,,,,,,,,,,,,
Tube current,40,,,,,,,,,,,,,,,,,,,,,,
File date and time,11/6/2018 9:22,,,,,,,,,,,,,,,,,,,,,,
Unit cell,,,,,,,,,,,,,,,,,,,,,,,
h k l, 0 0 0,,,,,,,,,,,,,,,,,,,,,,
Scan axis,Gonio,,,,,,,,,,,,,,,,,,,,,,
Scan range,10.001,149.9996559,,,,,,,,,,,,,,,,,,,,,
Scan step size,0.0083556,,,,,,,,,,,,,,,,,,,,,,
No. of points,16755,,,,,,,,,,,,,,,,,,,,,,
Scan type,CONTINUOUS,,,,,,,,,,,,,,,,,,,,,,
Phi,0,,,,,,,,,,,,,,,,,,,,,,
Time per step,1.905,,,,,,,,,,,,,,,,,,,,,,
[Scan points],,,,,,,,,,,,,,,,,,,,,,,
Angle,Intensity,,,,,,,,,,,,,,,,,,,,,,
67.20785153,2,,,,,,,,,,,,,,,,,,,,,,
67.21620716,0,,,,,,,,,,,,,,,,,,,,,,
67.2245628,5,,,,,,,,,,,,,,,,,,,,,,
67.23291843,1,,,,,,,,,,,,,,,,,,,,,,
67.24127407,1,,,,,,,,,,,,,,,,,,,,,,
67.2496297,0,,,,,,,,,,,,,,,,,,,,,,
67.25798534,2,,,,,,,,,,,,,,,,,,,,,,
67.26634097,1,,,,,,,,,,,,,,,,,,,,,,
67.2746966,1,,,,,,,,,,,,,,,,,,,,,,
67.28305224,2,,,,,,,,,,,,,,,,,,,,,,
67.29140787,8,,,,,,,,,,,,,,,,,,,,,,
67.29976351,1,,,,,,,,,,,,,,,,,,,,,,
67.30811914,0,,,,,,,,,,,,,,,,,,,,,,
67.31647478,4,,,,,,,,,,,,,,,,,,,,,,
67.32483041,4,,,,,,,,,,,,,,,,,,,,,,
67.33318605,2,,,,,,,,,,,,,,,,,,,,,,
67.34154168,2,,,,,,,,,,,,,,,,,,,,,,
67.34989731,1,,,,,,,,,,,,,,,,,,,,,,
67.35825295,2,,,,,,,,,,,,,,,,,,,,,,
67.36660858,0,,,,,,,,,,,,,,,,,,,,,,
67.37496422,4,,,,,,,,,,,,,,,,,,,,,,
67.38331985,1,,,,,,,,,,,,,,,,,,,,,,
67.39167549,4,,,,,,,,,,,,,,,,,,,,,,
67.40003112,4,,,,,,,,,,,,,,,,,,,,,,
67.40838676,2,,,,,,,,,,,,,,,,,,,,,,
67.41674239,1,,,,,,,,,,,,,,,,,,,,,,
67.42509803,2,,,,,,,,,,,,,,,,,,,,,,
67.43345366,2,,,,,,,,,,,,,,,,,,,,,,
67.44180929,2,,,,,,,,,,,,,,,,,,,,,,
67.45016493,2,,,,,,,,,,,,,,,,,,,,,,
67.45852056,1,,,,,,,,,,,,,,,,,,,,,,
67.4668762,6,,,,,,,,,,,,,,,,,,,,,,
67.47523183,4,,,,,,,,,,,,,,,,,,,,,,
67.48358747,4,,,,,,,,,,,,,,,,,,,,,,
67.4919431,2,,,,,,,,,,,,,,,,,,,,,,
67.50029874,0,,,,,,,,,,,,,,,,,,,,,,
67.50865437,1,,,,,,,,,,,,,,,,,,,,,,
67.51701,2,,,,,,,,,,,,,,,,,,,,,,
67.52536564,1,,,,,,,,,,,,,,,,,,,,,,
67.53372127,4,,,,,,,,,,,,,,,,,,,,,,
67.54207691,0,,,,,,,,,,,,,,,,,,,,,,
67.55043254,2,,,,,,,,,,,,,,,,,,,,,,
67.55878818,0,,,,,,,,,,,,,,,,,,,,,,
67.56714381,2,,,,,,,,,,,,,,,,,,,,,,
67.57549945,4,,,,,,,,,,,,,,,,,,,,,,
67.58385508,5,,,,,,,,,,,,,,,,,,,,,,
67.59221072,1,,,,,,,,,,,,,,,,,,,,,,
67.60056635,0,,,,,,,,,,,,,,,,,,,,,,
67.60892198,2,,,,,,,,,,,,,,,,,,,,,,
67.61727762,4,,,,,,,,,,,,,,,,,,,,,,
67.62563325,2,,,,,,,,,,,,,,,,,,,,,,
67.63398889,1,,,,,,,,,,,,,,,,,,,,,,
67.64234452,1,,,,,,,,,,,,,,,,,,,,,,
67.65070016,1,,,,,,,,,,,,,,,,,,,,,,
67.65905579,2,,,,,,,,,,,,,,,,,,,,,,
67.66741143,1,,,,,,,,,,,,,,,,,,,,,,
67.67576706,0,,,,,,,,,,,,,,,,,,,,,,
67.68412269,1,,,,,,,,,,,,,,,,,,,,,,
67.69247833,2,,,,,,,,,,,,,,,,,,,,,,
67.70083396,0,,,,,,,,,,,,,,,,,,,,,,
67.7091896,5,,,,,,,,,,,,,,,,,,,,,,
67.71754523,1,,,,,,,,,,,,,,,,,,,,,,
67.72590087,0,,,,,,,,,,,,,,,,,,,,,,
67.7342565,5,,,,,,,,,,,,,,,,,,,,,,
67.74261214,0,,,,,,,,,,,,,,,,,,,,,,
67.75096777,0,,,,,,,,,,,,,,,,,,,,,,
67.7593234,4,,,,,,,,,,,,,,,,,,,,,,
67.76767904,0,,,,,,,,,,,,,,,,,,,,,,
67.77603467,1,,,,,,,,,,,,,,,,,,,,,,
67.78439031,2,,,,,,,,,,,,,,,,,,,,,,
67.79274594,4,,,,,,,,,,,,,,,,,,,,,,
67.80110158,0,,,,,,,,,,,,,,,,,,,,,,
67.80945721,0,,,,,,,,,,,,,,,,,,,,,,
67.81781285,1,,,,,,,,,,,,,,,,,,,,,,
67.82616848,2,,,,,,,,,,,,,,,,,,,,,,
67.83452412,1,,,,,,,,,,,,,,,,,,,,,,
67.84287975,1,,,,,,,,,,,,,,,,,,,,,,
67.85123538,0,,,,,,,,,,,,,,,,,,,,,,
67.85959102,1,,,,,,,,,,,,,,,,,,,,,,
67.86794665,2,,,,,,,,,,,,,,,,,,,,,,
67.87630229,4,,,,,,,,,,,,,,,,,,,,,,
67.88465792,0,,,,,,,,,,,,,,,,,,,,,,
67.89301356,2,,,,,,,,,,,,,,,,,,,,,,
67.90136919,5,,,,,,,,,,,,,,,,,,,,,,
67.90972483,2,,,,,,,,,,,,,,,,,,,,,,
67.91808046,2,,,,,,,,,,,,,,,,,,,,,,
67.92643609,1,,,,,,,,,,,,,,,,,,,,,,
67.93479173,2,,,,,,,,,,,,,,,,,,,,,,
67.94314736,5,,,,,,,,,,,,,,,,,,,,,,
67.951503,1,,,,,,,,,,,,,,,,,,,,,,
67.95985863,4,,,,,,,,,,,,,,,,,,,,,,
67.96821427,4,,,,,,,,,,,,,,,,,,,,,,
67.9765699,2,,,,,,,,,,,,,,,,,,,,,,
67.98492554,1,,,,,,,,,,,,,,,,,,,,,,
67.99328117,1,,,,,,,,,,,,,,,,,,,,,,
68.00163681,2,,,,,,,,,,,,,,,,,,,,,,
68.00999244,1,,,,,,,,,,,,,,,,,,,,,,
68.01834807,5,,,,,,,,,,,,,,,,,,,,,,
68.02670371,5,,,,,,,,,,,,,,,,,,,,,,
68.03505934,8,,,,,,,,,,,,,,,,,,,,,,
68.04341498,1,,,,,,,,,,,,,,,,,,,,,,
68.05177061,0,,,,,,,,,,,,,,,,,,,,,,
68.06012625,0,,,,,,,,,,,,,,,,,,,,,,
68.06848188,4,,,,,,,,,,,,,,,,,,,,,,
68.07683752,2,,,,,,,,,,,,,,,,,,,,,,
68.08519315,4,,,,,,,,,,,,,,,,,,,,,,
68.09354878,5,,,,,,,,,,,,,,,,,,,,,,
68.10190442,0,,,,,,,,,,,,,,,,,,,,,,
68.11026005,4,,,,,,,,,,,,,,,,,,,,,,
68.11861569,0,,,,,,,,,,,,,,,,,,,,,,
68.12697132,4,,,,,,,,,,,,,,,,,,,,,,
68.13532696,4,,,,,,,,,,,,,,,,,,,,,,
68.14368259,0,,,,,,,,,,,,,,,,,,,,,,
68.15203823,6,,,,,,,,,,,,,,,,,,,,,,
68.16039386,6,,,,,,,,,,,,,,,,,,,,,,
68.16874949,2,,,,,,,,,,,,,,,,,,,,,,
68.17710513,1,,,,,,,,,,,,,,,,,,,,,,
68.18546076,2,,,,,,,,,,,,,,,,,,,,,,
68.1938164,0,,,,,,,,,,,,,,,,,,,,,,
68.20217203,6,,,,,,,,,,,,,,,,,,,,,,
68.21052767,5,,,,,,,,,,,,,,,,,,,,,,
68.2188833,4,,,,,,,,,,,,,,,,,,,,,,
68.22723894,0,,,,,,,,,,,,,,,,,,,,,,
68.23559457,2,,,,,,,,,,,,,,,,,,,,,,
68.24395021,1,,,,,,,,,,,,,,,,,,,,,,
68.25230584,4,,,,,,,,,,,,,,,,,,,,,,
68.26066147,2,,,,,,,,,,,,,,,,,,,,,,
68.26901711,6,,,,,,,,,,,,,,,,,,,,,,
68.27737274,5,,,,,,,,,,,,,,,,,,,,,,
68.28572838,2,,,,,,,,,,,,,,,,,,,,,,
68.29408401,4,,,,,,,,,,,,,,,,,,,,,,
68.30243965,4,,,,,,,,,,,,,,,,,,,,,,
68.31079528,0,,,,,,,,,,,,,,,,,,,,,,
68.31915092,4,,,,,,,,,,,,,,,,,,,,,,
68.32750655,2,,,,,,,,,,,,,,,,,,,,,,
68.33586218,2,,,,,,,,,,,,,,,,,,,,,,
68.34421782,4,,,,,,,,,,,,,,,,,,,,,,
68.35257345,0,,,,,,,,,,,,,,,,,,,,,,
68.36092909,5,,,,,,,,,,,,,,,,,,,,,,
68.36928472,1,,,,,,,,,,,,,,,,,,,,,,
68.37764036,0,,,,,,,,,,,,,,,,,,,,,,
68.38599599,0,,,,,,,,,,,,,,,,,,,,,,
68.39435163,2,,,,,,,,,,,,,,,,,,,,,,
68.40270726,1,,,,,,,,,,,,,,,,,,,,,,
68.41106289,2,,,,,,,,,,,,,,,,,,,,,,
68.41941853,10,,,,,,,,,,,,,,,,,,,,,,
68.42777416,0,,,,,,,,,,,,,,,,,,,,,,
68.4361298,4,,,,,,,,,,,,,,,,,,,,,,
68.44448543,1,,,,,,,,,,,,,,,,,,,,,,
68.45284107,1,,,,,,,,,,,,,,,,,,,,,,
68.4611967,1,,,,,,,,,,,,,,,,,,,,,,
68.46955234,6,,,,,,,,,,,,,,,,,,,,,,
68.47790797,0,,,,,,,,,,,,,,,,,,,,,,
68.48626361,1,,,,,,,,,,,,,,,,,,,,,,
68.49461924,2,,,,,,,,,,,,,,,,,,,,,,
68.50297487,1,,,,,,,,,,,,,,,,,,,,,,
68.51133051,6,,,,,,,,,,,,,,,,,,,,,,
68.51968614,6,,,,,,,,,,,,,,,,,,,,,,
68.52804178,2,,,,,,,,,,,,,,,,,,,,,,
68.53639741,1,,,,,,,,,,,,,,,,,,,,,,
68.54475305,1,,,,,,,,,,,,,,,,,,,,,,
68.55310868,2,,,,,,,,,,,,,,,,,,,,,,
68.56146432,1,,,,,,,,,,,,,,,,,,,,,,
68.56981995,6,,,,,,,,,,,,,,,,,,,,,,
68.57817558,2,,,,,,,,,,,,,,,,,,,,,,
68.58653122,1,,,,,,,,,,,,,,,,,,,,,,
68.59488685,5,,,,,,,,,,,,,,,,,,,,,,
68.60324249,2,,,,,,,,,,,,,,,,,,,,,,
68.61159812,4,,,,,,,,,,,,,,,,,,,,,,
68.61995376,6,,,,,,,,,,,,,,,,,,,,,,
68.62830939,4,,,,,,,,,,,,,,,,,,,,,,
68.63666503,4,,,,,,,,,,,,,,,,,,,,,,
68.64502066,2,,,,,,,,,,,,,,,,,,,,,,
68.6533763,8,,,,,,,,,,,,,,,,,,,,,,
68.66173193,4,,,,,,,,,,,,,,,,,,,,,,
68.67008756,8,,,,,,,,,,,,,,,,,,,,,,
68.6784432,9,,,,,,,,,,,,,,,,,,,,,,
68.68679883,2,,,,,,,,,,,,,,,,,,,,,,
68.69515447,5,,,,,,,,,,,,,,,,,,,,,,
68.7035101,2,,,,,,,,,,,,,,,,,,,,,,
68.71186574,4,,,,,,,,,,,,,,,,,,,,,,
68.72022137,0,,,,,,,,,,,,,,,,,,,,,,
68.72857701,1,,,,,,,,,,,,,,,,,,,,,,
68.73693264,6,,,,,,,,,,,,,,,,,,,,,,
68.74528827,5,,,,,,,,,,,,,,,,,,,,,,
68.75364391,5,,,,,,,,,,,,,,,,,,,,,,
68.76199954,5,,,,,,,,,,,,,,,,,,,,,,
68.77035518,6,,,,,,,,,,,,,,,,,,,,,,
68.77871081,4,,,,,,,,,,,,,,,,,,,,,,
68.78706645,4,,,,,,,,,,,,,,,,,,,,,,
68.79542208,10,,,,,,,,,,,,,,,,,,,,,,
68.80377772,2,,,,,,,,,,,,,,,,,,,,,,
68.81213335,6,,,,,,,,,,,,,,,,,,,,,,
68.82048898,6,,,,,,,,,,,,,,,,,,,,,,
68.82884462,6,,,,,,,,,,,,,,,,,,,,,,
68.83720025,6,,,,,,,,,,,,,,,,,,,,,,
68.84555589,5,,,,,,,,,,,,,,,,,,,,,,
68.85391152,8,,,,,,,,,,,,,,,,,,,,,,
68.86226716,6,,,,,,,,,,,,,,,,,,,,,,
68.87062279,6,,,,,,,,,,,,,,,,,,,,,,
68.87897843,4,,,,,,,,,,,,,,,,,,,,,,
68.88733406,2,,,,,,,,,,,,,,,,,,,,,,
68.8956897,1,,,,,,,,,,,,,,,,,,,,,,
68.90404533,9,,,,,,,,,,,,,,,,,,,,,,
68.91240096,5,,,,,,,,,,,,,,,,,,,,,,
68.9207566,6,,,,,,,,,,,,,,,,,,,,,,
68.92911223,9,,,,,,,,,,,,,,,,,,,,,,
68.93746787,10,,,,,,,,,,,,,,,,,,,,,,
68.9458235,6,,,,,,,,,,,,,,,,,,,,,,
68.95417914,2,,,,,,,,,,,,,,,,,,,,,,
68.96253477,4,,,,,,,,,,,,,,,,,,,,,,
68.97089041,5,,,,,,,,,,,,,,,,,,,,,,
68.97924604,2,,,,,,,,,,,,,,,,,,,,,,
68.98760167,9,,,,,,,,,,,,,,,,,,,,,,
68.99595731,6,,,,,,,,,,,,,,,,,,,,,,
69.00431294,12,,,,,,,,,,,,,,,,,,,,,,
69.01266858,12,,,,,,,,,,,,,,,,,,,,,,
69.02102421,6,,,,,,,,,,,,,,,,,,,,,,
69.02937985,22,,,,,,,,,,,,,,,,,,,,,,
69.03773548,14,,,,,,,,,,,,,,,,,,,,,,
69.04609112,14,,,,,,,,,,,,,,,,,,,,,,
69.05444675,18,,,,,,,,,,,,,,,,,,,,,,
69.06280239,18,,,,,,,,,,,,,,,,,,,,,,
69.07115802,20,,,,,,,,,,,,,,,,,,,,,,
69.07951365,25,,,,,,,,,,,,,,,,,,,,,,
69.08786929,36,,,,,,,,,,,,,,,,,,,,,,
69.09622492,56,,,,,,,,,,,,,,,,,,,,,,
69.10458056,85,,,,,,,,,,,,,,,,,,,,,,
69.11293619,100,,,,,,,,,,,,,,,,,,,,,,
69.12129183,112,,,,,,,,,,,,,,,,,,,,,,
69.12964746,161,,,,,,,,,,,,,,,,,,,,,,
69.1380031,237,,,,,,,,,,,,,,,,,,,,,,
69.14635873,274,,,,,,,,,,,,,,,,,,,,,,
69.15471436,316,,,,,,,,,,,,,,,,,,,,,,
69.16307,288,,,,,,,,,,,,,,,,,,,,,,
69.17142563,196,,,,,,,,,,,,,,,,,,,,,,
69.17978127,140,,,,,,,,,,,,,,,,,,,,,,
69.1881369,132,,,,,,,,,,,,,,,,,,,,,,
69.19649254,78,,,,,,,,,,,,,,,,,,,,,,
69.20484817,65,,,,,,,,,,,,,,,,,,,,,,
69.21320381,38,,,,,,,,,,,,,,,,,,,,,,
69.22155944,37,,,,,,,,,,,,,,,,,,,,,,
69.22991507,18,,,,,,,,,,,,,,,,,,,,,,
69.23827071,22,,,,,,,,,,,,,,,,,,,,,,
69.24662634,37,,,,,,,,,,,,,,,,,,,,,,
69.25498198,25,,,,,,,,,,,,,,,,,,,,,,
69.26333761,13,,,,,,,,,,,,,,,,,,,,,,
69.27169325,20,,,,,,,,,,,,,,,,,,,,,,
69.28004888,29,,,,,,,,,,,,,,,,,,,,,,
69.28840452,33,,,,,,,,,,,,,,,,,,,,,,
69.29676015,40,,,,,,,,,,,,,,,,,,,,,,
69.30511579,57,,,,,,,,,,,,,,,,,,,,,,
69.31347142,61,,,,,,,,,,,,,,,,,,,,,,
69.32182705,76,,,,,,,,,,,,,,,,,,,,,,
69.33018269,86,,,,,,,,,,,,,,,,,,,,,,
69.33853832,108,,,,,,,,,,,,,,,,,,,,,,
69.34689396,132,,,,,,,,,,,,,,,,,,,,,,
69.35524959,147,,,,,,,,,,,,,,,,,,,,,,
69.36360523,102,,,,,,,,,,,,,,,,,,,,,,
69.37196086,101,,,,,,,,,,,,,,,,,,,,,,
69.3803165,89,,,,,,,,,,,,,,,,,,,,,,
69.38867213,44,,,,,,,,,,,,,,,,,,,,,,
69.39702776,52,,,,,,,,,,,,,,,,,,,,,,
69.4053834,25,,,,,,,,,,,,,,,,,,,,,,
69.41373903,34,,,,,,,,,,,,,,,,,,,,,,
69.42209467,22,,,,,,,,,,,,,,,,,,,,,,
69.4304503,16,,,,,,,,,,,,,,,,,,,,,,
69.43880594,9,,,,,,,,,,,,,,,,,,,,,,
69.44716157,13,,,,,,,,,,,,,,,,,,,,,,
69.45551721,8,,,,,,,,,,,,,,,,,,,,,,
69.46387284,8,,,,,,,,,,,,,,,,,,,,,,
69.47222848,13,,,,,,,,,,,,,,,,,,,,,,
69.48058411,4,,,,,,,,,,,,,,,,,,,,,,
69.48893974,5,,,,,,,,,,,,,,,,,,,,,,
69.49729538,13,,,,,,,,,,,,,,,,,,,,,,
69.50565101,2,,,,,,,,,,,,,,,,,,,,,,
69.51400665,5,,,,,,,,,,,,,,,,,,,,,,
69.52236228,6,,,,,,,,,,,,,,,,,,,,,,
69.53071792,5,,,,,,,,,,,,,,,,,,,,,,
69.53907355,5,,,,,,,,,,,,,,,,,,,,,,
69.54742919,8,,,,,,,,,,,,,,,,,,,,,,
69.55578482,9,,,,,,,,,,,,,,,,,,,,,,
69.56414045,9,,,,,,,,,,,,,,,,,,,,,,
69.57249609,2,,,,,,,,,,,,,,,,,,,,,,
69.58085172,2,,,,,,,,,,,,,,,,,,,,,,
69.58920736,5,,,,,,,,,,,,,,,,,,,,,,
69.59756299,1,,,,,,,,,,,,,,,,,,,,,,
69.60591863,6,,,,,,,,,,,,,,,,,,,,,,
69.61427426,0,,,,,,,,,,,,,,,,,,,,,,
69.6226299,0,,,,,,,,,,,,,,,,,,,,,,
69.63098553,6,,,,,,,,,,,,,,,,,,,,,,
69.63934116,5,,,,,,,,,,,,,,,,,,,,,,
69.6476968,5,,,,,,,,,,,,,,,,,,,,,,
69.65605243,1,,,,,,,,,,,,,,,,,,,,,,
69.66440807,9,,,,,,,,,,,,,,,,,,,,,,
69.6727637,1,,,,,,,,,,,,,,,,,,,,,,
69.68111934,6,,,,,,,,,,,,,,,,,,,,,,
69.68947497,4,,,,,,,,,,,,,,,,,,,,,,
69.69783061,4,,,,,,,,,,,,,,,,,,,,,,
69.70618624,2,,,,,,,,,,,,,,,,,,,,,,
69.71454188,5,,,,,,,,,,,,,,,,,,,,,,
69.72289751,4,,,,,,,,,,,,,,,,,,,,,,
69.73125314,1,,,,,,,,,,,,,,,,,,,,,,
69.73960878,2,,,,,,,,,,,,,,,,,,,,,,
69.74796441,5,,,,,,,,,,,,,,,,,,,,,,
69.75632005,4,,,,,,,,,,,,,,,,,,,,,,
69.76467568,2,,,,,,,,,,,,,,,,,,,,,,
69.77303132,2,,,,,,,,,,,,,,,,,,,,,,
69.78138695,4,,,,,,,,,,,,,,,,,,,,,,
69.78974259,2,,,,,,,,,,,,,,,,,,,,,,
69.79809822,0,,,,,,,,,,,,,,,,,,,,,,
69.80645385,1,,,,,,,,,,,,,,,,,,,,,,
69.81480949,4,,,,,,,,,,,,,,,,,,,,,,
69.82316512,2,,,,,,,,,,,,,,,,,,,,,,
69.83152076,1,,,,,,,,,,,,,,,,,,,,,,
69.83987639,4,,,,,,,,,,,,,,,,,,,,,,
69.84823203,4,,,,,,,,,,,,,,,,,,,,,,
69.85658766,0,,,,,,,,,,,,,,,,,,,,,,
69.8649433,5,,,,,,,,,,,,,,,,,,,,,,
69.87329893,1,,,,,,,,,,,,,,,,,,,,,,
69.88165456,5,,,,,,,,,,,,,,,,,,,,,,
69.8900102,2,,,,,,,,,,,,,,,,,,,,,,
69.89836583,6,,,,,,,,,,,,,,,,,,,,,,
69.90672147,0,,,,,,,,,,,,,,,,,,,,,,
69.9150771,0,,,,,,,,,,,,,,,,,,,,,,
69.92343274,5,,,,,,,,,,,,,,,,,,,,,,
69.93178837,2,,,,,,,,,,,,,,,,,,,,,,
69.94014401,5,,,,,,,,,,,,,,,,,,,,,,
69.94849964,2,,,,,,,,,,,,,,,,,,,,,,
69.95685528,1,,,,,,,,,,,,,,,,,,,,,,
69.96521091,4,,,,,,,,,,,,,,,,,,,,,,
69.97356654,5,,,,,,,,,,,,,,,,,,,,,,
69.98192218,1,,,,,,,,,,,,,,,,,,,,,,
69.99027781,1,,,,,,,,,,,,,,,,,,,,,,
69.99863345,4,,,,,,,,,,,,,,,,,,,,,,
70.00698908,4,,,,,,,,,,,,,,,,,,,,,,
70.01534472,5,,,,,,,,,,,,,,,,,,,,,,
70.02370035,1,,,,,,,,,,,,,,,,,,,,,,
70.03205599,2,,,,,,,,,,,,,,,,,,,,,,
70.04041162,2,,,,,,,,,,,,,,,,,,,,,,
70.04876725,2,,,,,,,,,,,,,,,,,,,,,,
70.05712289,1,,,,,,,,,,,,,,,,,,,,,,
70.06547852,1,,,,,,,,,,,,,,,,,,,,,,
70.07383416,0,,,,,,,,,,,,,,,,,,,,,,
70.08218979,0,,,,,,,,,,,,,,,,,,,,,,
70.09054543,1,,,,,,,,,,,,,,,,,,,,,,
70.09890106,4,,,,,,,,,,,,,,,,,,,,,,
70.1072567,2,,,,,,,,,,,,,,,,,,,,,,
70.11561233,2,,,,,,,,,,,,,,,,,,,,,,
70.12396797,4,,,,,,,,,,,,,,,,,,,,,,
70.1323236,1,,,,,,,,,,,,,,,,,,,,,,
70.14067923,0,,,,,,,,,,,,,,,,,,,,,,
70.14903487,4,,,,,,,,,,,,,,,,,,,,,,
70.1573905,9,,,,,,,,,,,,,,,,,,,,,,
70.16574614,8,,,,,,,,,,,,,,,,,,,,,,
70.17410177,1,,,,,,,,,,,,,,,,,,,,,,
70.18245741,4,,,,,,,,,,,,,,,,,,,,,,
70.19081304,4,,,,,,,,,,,,,,,,,,,,,,
70.19916868,2,,,,,,,,,,,,,,,,,,,,,,
70.20752431,2,,,,,,,,,,,,,,,,,,,,,,
70.21587994,1,,,,,,,,,,,,,,,,,,,,,,
70.22423558,1,,,,,,,,,,,,,,,,,,,,,,
70.23259121,2,,,,,,,,,,,,,,,,,,,,,,
70.24094685,1,,,,,,,,,,,,,,,,,,,,,,
70.24930248,0,,,,,,,,,,,,,,,,,,,,,,
70.25765812,0,,,,,,,,,,,,,,,,,,,,,,
70.26601375,2,,,,,,,,,,,,,,,,,,,,,,
70.27436939,6,,,,,,,,,,,,,,,,,,,,,,
70.28272502,4,,,,,,,,,,,,,,,,,,,,,,
70.29108065,4,,,,,,,,,,,,,,,,,,,,,,
70.29943629,1,,,,,,,,,,,,,,,,,,,,,,
70.30779192,2,,,,,,,,,,,,,,,,,,,,,,
70.31614756,1,,,,,,,,,,,,,,,,,,,,,,
70.32450319,2,,,,,,,,,,,,,,,,,,,,,,
70.33285883,2,,,,,,,,,,,,,,,,,,,,,,
70.34121446,4,,,,,,,,,,,,,,,,,,,,,,
70.3495701,2,,,,,,,,,,,,,,,,,,,,,,
70.35792573,1,,,,,,,,,,,,,,,,,,,,,,
70.36628137,1,,,,,,,,,,,,,,,,,,,,,,
70.374637,5,,,,,,,,,,,,,,,,,,,,,,
70.38299263,0,,,,,,,,,,,,,,,,,,,,,,
70.39134827,4,,,,,,,,,,,,,,,,,,,,,,
70.3997039,0,,,,,,,,,,,,,,,,,,,,,,
70.40805954,1,,,,,,,,,,,,,,,,,,,,,,
70.41641517,0,,,,,,,,,,,,,,,,,,,,,,
70.42477081,1,,,,,,,,,,,,,,,,,,,,,,
70.43312644,5,,,,,,,,,,,,,,,,,,,,,,
70.44148208,1,,,,,,,,,,,,,,,,,,,,,,
70.44983771,2,,,,,,,,,,,,,,,,,,,,,,
70.45819334,1,,,,,,,,,,,,,,,,,,,,,,
70.46654898,2,,,,,,,,,,,,,,,,,,,,,,
70.47490461,5,,,,,,,,,,,,,,,,,,,,,,
70.48326025,1,,,,,,,,,,,,,,,,,,,,,,
70.49161588,2,,,,,,,,,,,,,,,,,,,,,,
70.49997152,1,,,,,,,,,,,,,,,,,,,,,,
70.50832715,0,,,,,,,,,,,,,,,,,,,,,,
70.51668279,1,,,,,,,,,,,,,,,,,,,,,,
70.52503842,1,,,,,,,,,,,,,,,,,,,,,,
70.53339406,2,,,,,,,,,,,,,,,,,,,,,,
70.54174969,2,,,,,,,,,,,,,,,,,,,,,,
70.55010532,1,,,,,,,,,,,,,,,,,,,,,,
70.55846096,2,,,,,,,,,,,,,,,,,,,,,,
70.56681659,4,,,,,,,,,,,,,,,,,,,,,,
70.57517223,1,,,,,,,,,,,,,,,,,,,,,,
70.58352786,0,,,,,,,,,,,,,,,,,,,,,,
70.5918835,0,,,,,,,,,,,,,,,,,,,,,,
70.60023913,1,,,,,,,,,,,,,,,,,,,,,,
70.60859477,4,,,,,,,,,,,,,,,,,,,,,,
70.6169504,1,,,,,,,,,,,,,,,,,,,,,,
70.62530603,4,,,,,,,,,,,,,,,,,,,,,,
70.63366167,1,,,,,,,,,,,,,,,,,,,,,,
70.6420173,0,,,,,,,,,,,,,,,,,,,,,,
70.65037294,4,,,,,,,,,,,,,,,,,,,,,,
70.65872857,8,,,,,,,,,,,,,,,,,,,,,,
70.66708421,1,,,,,,,,,,,,,,,,,,,,,,
70.67543984,1,,,,,,,,,,,,,,,,,,,,,,
70.68379548,0,,,,,,,,,,,,,,,,,,,,,,
70.69215111,1,,,,,,,,,,,,,,,,,,,,,,
70.70050674,2,,,,,,,,,,,,,,,,,,,,,,
70.70886238,1,,,,,,,,,,,,,,,,,,,,,,
70.71721801,0,,,,,,,,,,,,,,,,,,,,,,
70.72557365,4,,,,,,,,,,,,,,,,,,,,,,
70.73392928,1,,,,,,,,,,,,,,,,,,,,,,
70.74228492,1,,,,,,,,,,,,,,,,,,,,,,
70.75064055,5,,,,,,,,,,,,,,,,,,,,,,
70.75899619,5,,,,,,,,,,,,,,,,,,,,,,
70.76735182,0,,,,,,,,,,,,,,,,,,,,,,
70.77570746,4,,,,,,,,,,,,,,,,,,,,,,
70.78406309,2,,,,,,,,,,,,,,,,,,,,,,
70.79241872,2,,,,,,,,,,,,,,,,,,,,,,
70.80077436,5,,,,,,,,,,,,,,,,,,,,,,
70.80912999,1,,,,,,,,,,,,,,,,,,,,,,
70.81748563,0,,,,,,,,,,,,,,,,,,,,,,
70.82584126,1,,,,,,,,,,,,,,,,,,,,,,
70.8341969,4,,,,,,,,,,,,,,,,,,,,,,
70.84255253,0,,,,,,,,,,,,,,,,,,,,,,
70.85090817,0,,,,,,,,,,,,,,,,,,,,,,
70.8592638,1,,,,,,,,,,,,,,,,,,,,,,
70.86761943,5,,,,,,,,,,,,,,,,,,,,,,
70.87597507,4,,,,,,,,,,,,,,,,,,,,,,
70.8843307,1,,,,,,,,,,,,,,,,,,,,,,
70.89268634,2,,,,,,,,,,,,,,,,,,,,,,
70.90104197,4,,,,,,,,,,,,,,,,,,,,,,
70.90939761,1,,,,,,,,,,,,,,,,,,,,,,
70.91775324,4,,,,,,,,,,,,,,,,,,,,,,
70.92610888,1,,,,,,,,,,,,,,,,,,,,,,
70.93446451,2,,,,,,,,,,,,,,,,,,,,,,
